
----------------------header--------------------------
2017-03-01 13:07:23,570 [36] DEBUG DalLogger - 访问数据库DAL.DAO.PersonDAO

----------------------footer--------------------------

----------------------header--------------------------
2017-03-01 13:08:01,065 [42] DEBUG DalLogger - 访问数据库DAL.DAO.PersonDAO
2017-03-01 13:08:01,847 [42] DEBUG DalLogger - 访问数据库DAL.DAO.RoleDAO
2017-03-01 13:08:01,853 [42] DEBUG DalLogger - 访问数据库DAL.DAO.Person_RoleDAO
2017-03-01 13:08:01,857 [42] DEBUG DalLogger - 访问数据库DAL.DAO.PermissionDAO
2017-03-01 13:08:01,861 [42] DEBUG DalLogger - 访问数据库DAL.DAO.Role_PermissionDAO
2017-03-01 13:08:01,865 [42] DEBUG DalLogger - 访问数据库DAL.DAO.DeviceDAO
2017-03-01 13:08:01,869 [42] DEBUG DalLogger - 访问数据库DAL.DAO.MeetingPlaceDAO
2017-03-01 13:08:01,874 [42] DEBUG DalLogger - 访问数据库DAL.DAO.LongTableDAO
2017-03-01 13:08:01,877 [42] DEBUG DalLogger - 访问数据库DAL.DAO.MeetingDAO
2017-03-01 13:08:01,879 [42] DEBUG DalLogger - 访问数据库DAL.DAO.DelegateDAO
2017-03-01 13:08:01,883 [42] DEBUG DalLogger - 访问数据库DAL.DAO.AgendaDAO
2017-03-01 13:08:01,896 [42] DEBUG DalLogger - 访问数据库DAL.DAO.FileDAO
2017-03-01 13:08:01,900 [42] DEBUG DalLogger - 访问数据库DAL.DAO.VoteDAO
2017-03-01 13:08:01,904 [42] DEBUG DalLogger - 访问数据库DAL.DAO.VoteOptionDAO
2017-03-01 13:08:01,909 [42] DEBUG DalLogger - 访问数据库DAL.DAO.VoteOptionPersonResultDAO
2017-03-01 13:08:02,231 [42] INFO  DalLogger - mysql 非查询执行 : delete from person;
MySql.Data.MySqlClient.MySqlException (0x80004005): Cannot delete or update a parent row: a foreign key constraint fails (`testdal2`.`person_role`, CONSTRAINT `FK_PERSON_ROLE_PERSONID` FOREIGN KEY (`personID`) REFERENCES `person` (`personID`))
   在 MySql.Data.MySqlClient.MySqlStream.ReadPacket()
   在 MySql.Data.MySqlClient.NativeDriver.GetResult(Int32& affectedRow, Int64& insertedId)
   在 MySql.Data.MySqlClient.Driver.GetResult(Int32 statementId, Int32& affectedRows, Int64& insertedId)
   在 MySql.Data.MySqlClient.Driver.NextResult(Int32 statementId, Boolean force)
   在 MySql.Data.MySqlClient.MySqlDataReader.NextResult()
   在 MySql.Data.MySqlClient.MySqlCommand.ExecuteReader(CommandBehavior behavior)
   在 MySql.Data.MySqlClient.MySqlCommand.ExecuteReader()
   在 MySql.Data.MySqlClient.MySqlCommand.ExecuteNonQuery()
   在 DAL.DB.MysqlDB.ExecuteNonQuery(String commandText, List`1 parameters) 位置 d:\c#_workspace\DAL\DAL\DB\MysqlDB.cs:行号 33
2017-03-01 13:08:02,986 [11] DEBUG DalLogger - 访问数据库DAL.DAO.MeetingPlaceDAO
2017-03-01 13:08:02,986 [11] DEBUG DalLogger - 访问数据库DAL.DAO.LongTableDAO
2017-03-01 13:08:16,043 [11] DEBUG DalLogger - 访问数据库DAL.DAO.PersonDAO
2017-03-01 13:08:16,049 [11] DEBUG DalLogger - 访问数据库DAL.DAO.PersonDAO
2017-03-01 13:08:16,051 [11] DEBUG DalLogger - 访问数据库DAL.DAO.Person_RoleDAO
2017-03-01 13:08:16,057 [11] DEBUG DalLogger - 访问数据库DAL.DAO.RoleDAO
2017-03-01 13:08:16,060 [11] DEBUG DalLogger - 访问数据库DAL.DAO.Role_PermissionDAO
2017-03-01 13:08:16,062 [11] DEBUG DalLogger - 访问数据库DAL.DAO.PermissionDAO
2017-03-01 13:08:16,064 [11] DEBUG DalLogger - 访问数据库DAL.DAO.PermissionDAO
2017-03-01 13:08:16,065 [11] DEBUG DalLogger - 访问数据库DAL.DAO.PermissionDAO
2017-03-01 13:08:16,066 [11] DEBUG DalLogger - 访问数据库DAL.DAO.PermissionDAO
2017-03-01 13:08:16,066 [11] DEBUG DalLogger - 访问数据库DAL.DAO.PermissionDAO
2017-03-01 13:08:16,067 [11] DEBUG DalLogger - 访问数据库DAL.DAO.PermissionDAO
2017-03-01 13:08:16,068 [11] DEBUG DalLogger - 访问数据库DAL.DAO.PermissionDAO
2017-03-01 13:08:16,069 [11] DEBUG DalLogger - 访问数据库DAL.DAO.PermissionDAO
2017-03-01 13:08:16,069 [11] DEBUG DalLogger - 访问数据库DAL.DAO.PermissionDAO
2017-03-01 13:08:16,070 [11] DEBUG DalLogger - 访问数据库DAL.DAO.PermissionDAO
2017-03-01 13:08:16,071 [11] DEBUG DalLogger - 访问数据库DAL.DAO.PermissionDAO
2017-03-01 13:08:16,072 [11] DEBUG DalLogger - 访问数据库DAL.DAO.PermissionDAO
2017-03-01 13:08:16,073 [11] DEBUG DalLogger - 访问数据库DAL.DAO.PermissionDAO
2017-03-01 13:08:16,074 [11] DEBUG DalLogger - 访问数据库DAL.DAO.PermissionDAO
2017-03-01 13:08:16,075 [11] DEBUG DalLogger - 访问数据库DAL.DAO.PermissionDAO
2017-03-01 13:08:16,076 [11] DEBUG DalLogger - 访问数据库DAL.DAO.PermissionDAO
2017-03-01 13:08:16,076 [11] DEBUG DalLogger - 访问数据库DAL.DAO.PermissionDAO
2017-03-01 13:08:16,077 [11] DEBUG DalLogger - 访问数据库DAL.DAO.PermissionDAO
2017-03-01 13:08:16,078 [11] DEBUG DalLogger - 访问数据库DAL.DAO.PermissionDAO
2017-03-01 13:08:16,078 [11] DEBUG DalLogger - 访问数据库DAL.DAO.PermissionDAO
2017-03-01 13:08:16,079 [11] DEBUG DalLogger - 访问数据库DAL.DAO.PermissionDAO
2017-03-01 13:08:16,080 [11] DEBUG DalLogger - 访问数据库DAL.DAO.PermissionDAO
2017-03-01 13:08:16,111 [12] DEBUG DalLogger - 访问数据库DAL.DAO.MeetingDAO
2017-03-01 13:08:17,783 [11] DEBUG DalLogger - 访问数据库DAL.DAO.MeetingDAO
2017-03-01 13:08:17,786 [11] DEBUG DalLogger - 访问数据库DAL.DAO.AgendaDAO
2017-03-01 13:08:17,786 [11] DEBUG DalLogger - 访问数据库DAL.DAO.PersonDAO
2017-03-01 13:08:17,793 [11] DEBUG DalLogger - 访问数据库DAL.DAO.DelegateDAO
2017-03-01 13:08:17,793 [11] DEBUG DalLogger - 访问数据库DAL.DAO.DeviceDAO
2017-03-01 13:08:17,793 [11] DEBUG DalLogger - 访问数据库DAL.DAO.PersonDAO
2017-03-01 13:08:17,806 [11] DEBUG DalLogger - 访问数据库DAL.DAO.MeetingPlaceDAO
2017-03-01 13:08:20,650 [7] DEBUG DalLogger - 访问数据库DAL.DAO.MeetingDAO
2017-03-01 13:08:20,655 [7] DEBUG DalLogger - 访问数据库DAL.DAO.MeetingDAO
2017-03-01 13:08:20,655 [7] DEBUG DalLogger - 访问数据库DAL.DAO.DelegateDAO
2017-03-01 13:08:20,655 [7] DEBUG DalLogger - 访问数据库DAL.DAO.DeviceDAO
2017-03-01 13:08:20,659 [7] DEBUG DalLogger - 访问数据库DAL.DAO.DelegateDAO
2017-03-01 13:08:20,659 [7] DEBUG DalLogger - 访问数据库DAL.DAO.DeviceDAO
2017-03-01 13:08:20,659 [7] DEBUG DalLogger - 访问数据库DAL.DAO.PersonDAO
2017-03-01 13:08:24,729 [11] DEBUG DalLogger - 访问数据库DAL.DAO.MeetingDAO
2017-03-01 13:08:24,731 [11] DEBUG DalLogger - 访问数据库DAL.DAO.DelegateDAO
2017-03-01 13:08:24,731 [11] DEBUG DalLogger - 访问数据库DAL.DAO.AgendaDAO
2017-03-01 13:08:24,779 [11] INFO  DalLogger - getAll<DelegateVO>:
System.FormatException: 该字符串未被识别为有效的布尔值。
   在 System.Boolean.Parse(String value)
   在 DAL.Base.DAOBase.setT[T](T& t, DataRow row) 位置 d:\c#_workspace\DAL\DAL\Base\DAOBase.cs:行号 109
   在 DAL.Base.DAOBase.getAll[T](Dictionary`2 where) 位置 d:\c#_workspace\DAL\DAL\Base\DAOBase.cs:行号 227
2017-03-01 13:08:25,987 [12] DEBUG DalLogger - 访问数据库DAL.DAO.MeetingDAO
2017-03-01 13:08:25,989 [12] DEBUG DalLogger - 访问数据库DAL.DAO.DelegateDAO
2017-03-01 13:08:25,989 [12] DEBUG DalLogger - 访问数据库DAL.DAO.AgendaDAO
2017-03-01 13:08:26,015 [12] INFO  DalLogger - getAll<DelegateVO>:
System.FormatException: 该字符串未被识别为有效的布尔值。
   在 System.Boolean.Parse(String value)
   在 DAL.Base.DAOBase.setT[T](T& t, DataRow row) 位置 d:\c#_workspace\DAL\DAL\Base\DAOBase.cs:行号 109
   在 DAL.Base.DAOBase.getAll[T](Dictionary`2 where) 位置 d:\c#_workspace\DAL\DAL\Base\DAOBase.cs:行号 227
2017-03-01 13:08:27,048 [11] DEBUG DalLogger - 访问数据库DAL.DAO.MeetingDAO
2017-03-01 13:08:27,050 [11] DEBUG DalLogger - 访问数据库DAL.DAO.DelegateDAO
2017-03-01 13:08:27,050 [11] DEBUG DalLogger - 访问数据库DAL.DAO.AgendaDAO
2017-03-01 13:08:27,075 [11] INFO  DalLogger - getAll<DelegateVO>:
System.FormatException: 该字符串未被识别为有效的布尔值。
   在 System.Boolean.Parse(String value)
   在 DAL.Base.DAOBase.setT[T](T& t, DataRow row) 位置 d:\c#_workspace\DAL\DAL\Base\DAOBase.cs:行号 109
   在 DAL.Base.DAOBase.getAll[T](Dictionary`2 where) 位置 d:\c#_workspace\DAL\DAL\Base\DAOBase.cs:行号 227
2017-03-01 13:08:30,270 [11] DEBUG DalLogger - 访问数据库DAL.DAO.MeetingDAO
2017-03-01 13:08:30,270 [11] DEBUG DalLogger - 访问数据库DAL.DAO.MeetingPlaceDAO
2017-03-01 13:08:30,270 [11] DEBUG DalLogger - 访问数据库DAL.DAO.LongTableDAO
2017-03-01 13:08:30,288 [30] DEBUG DalLogger - 访问数据库DAL.DAO.MeetingPlaceDAO
2017-03-01 13:08:30,289 [30] DEBUG DalLogger - 访问数据库DAL.DAO.LongTableDAO
2017-03-01 13:08:30,292 [30] DEBUG DalLogger - 访问数据库DAL.DAO.DelegateDAO
2017-03-01 13:08:30,292 [30] DEBUG DalLogger - 访问数据库DAL.DAO.DeviceDAO
2017-03-01 13:08:30,292 [30] DEBUG DalLogger - 访问数据库DAL.DAO.PersonDAO
2017-03-01 13:08:39,503 [11] DEBUG DalLogger - 访问数据库DAL.DAO.DelegateDAO
2017-03-01 13:08:42,555 [11] DEBUG DalLogger - 访问数据库DAL.DAO.MeetingDAO
2017-03-01 13:08:42,557 [11] DEBUG DalLogger - 访问数据库DAL.DAO.MeetingDAO
2017-03-01 13:08:42,557 [11] DEBUG DalLogger - 访问数据库DAL.DAO.DelegateDAO
2017-03-01 13:08:42,557 [11] DEBUG DalLogger - 访问数据库DAL.DAO.DeviceDAO
2017-03-01 13:08:42,563 [11] DEBUG DalLogger - 访问数据库DAL.DAO.DelegateDAO
2017-03-01 13:08:42,563 [11] DEBUG DalLogger - 访问数据库DAL.DAO.DeviceDAO
2017-03-01 13:08:42,563 [11] DEBUG DalLogger - 访问数据库DAL.DAO.PersonDAO
2017-03-01 13:09:22,312 [11] DEBUG DalLogger - 访问数据库DAL.DAO.MeetingDAO
2017-03-01 13:09:22,312 [11] DEBUG DalLogger - 访问数据库DAL.DAO.MeetingPlaceDAO
2017-03-01 13:09:22,312 [11] DEBUG DalLogger - 访问数据库DAL.DAO.LongTableDAO
2017-03-01 13:09:22,325 [30] DEBUG DalLogger - 访问数据库DAL.DAO.MeetingPlaceDAO
2017-03-01 13:09:22,325 [30] DEBUG DalLogger - 访问数据库DAL.DAO.LongTableDAO
2017-03-01 13:09:22,326 [30] DEBUG DalLogger - 访问数据库DAL.DAO.DelegateDAO
2017-03-01 13:09:22,327 [30] DEBUG DalLogger - 访问数据库DAL.DAO.DeviceDAO
2017-03-01 13:09:22,327 [30] DEBUG DalLogger - 访问数据库DAL.DAO.PersonDAO
2017-03-01 13:09:25,117 [11] DEBUG DalLogger - 访问数据库DAL.DAO.MeetingDAO
2017-03-01 13:09:25,119 [11] DEBUG DalLogger - 访问数据库DAL.DAO.MeetingDAO
2017-03-01 13:09:25,119 [11] DEBUG DalLogger - 访问数据库DAL.DAO.DelegateDAO
2017-03-01 13:09:25,119 [11] DEBUG DalLogger - 访问数据库DAL.DAO.DeviceDAO
2017-03-01 13:09:25,123 [11] DEBUG DalLogger - 访问数据库DAL.DAO.DelegateDAO
2017-03-01 13:09:25,123 [11] DEBUG DalLogger - 访问数据库DAL.DAO.DeviceDAO
2017-03-01 13:09:25,123 [11] DEBUG DalLogger - 访问数据库DAL.DAO.PersonDAO
2017-03-01 13:09:27,350 [11] DEBUG DalLogger - 访问数据库DAL.DAO.MeetingDAO
2017-03-01 13:09:27,352 [11] DEBUG DalLogger - 访问数据库DAL.DAO.AgendaDAO
2017-03-01 13:09:27,352 [11] DEBUG DalLogger - 访问数据库DAL.DAO.PersonDAO
2017-03-01 13:09:27,357 [11] DEBUG DalLogger - 访问数据库DAL.DAO.DelegateDAO
2017-03-01 13:09:27,358 [11] DEBUG DalLogger - 访问数据库DAL.DAO.DeviceDAO
2017-03-01 13:09:27,358 [11] DEBUG DalLogger - 访问数据库DAL.DAO.PersonDAO
2017-03-01 13:09:27,367 [11] DEBUG DalLogger - 访问数据库DAL.DAO.MeetingPlaceDAO
2017-03-01 13:09:29,302 [11] DEBUG DalLogger - 访问数据库DAL.DAO.MeetingDAO
2017-03-01 13:09:29,302 [11] DEBUG DalLogger - 访问数据库DAL.DAO.MeetingPlaceDAO
2017-03-01 13:09:29,308 [11] DEBUG DalLogger - 访问数据库DAL.DAO.DelegateDAO
2017-03-01 13:09:29,308 [11] DEBUG DalLogger - 访问数据库DAL.DAO.PersonDAO
2017-03-01 13:09:29,308 [11] DEBUG DalLogger - 访问数据库DAL.DAO.DeviceDAO
2017-03-01 13:09:29,380 [11] DEBUG DalLogger - 访问数据库DAL.DAO.AgendaDAO
2017-03-01 13:09:29,380 [11] DEBUG DalLogger - 访问数据库DAL.DAO.PersonDAO
2017-03-01 13:09:29,380 [11] DEBUG DalLogger - 访问数据库DAL.DAO.FileDAO
2017-03-01 13:09:29,386 [11] DEBUG DalLogger - 访问数据库DAL.DAO.VoteDAO
2017-03-01 13:09:29,386 [11] DEBUG DalLogger - 访问数据库DAL.DAO.VoteOptionDAO
2017-03-01 13:09:29,386 [11] DEBUG DalLogger - 访问数据库DAL.DAO.VoteOptionPersonResultDAO
2017-03-01 13:09:29,469 [11] DEBUG DalLogger - 访问数据库DAL.DAO.VoteDAO
2017-03-01 13:09:29,469 [11] DEBUG DalLogger - 访问数据库DAL.DAO.VoteOptionDAO
2017-03-01 13:09:29,469 [11] DEBUG DalLogger - 访问数据库DAL.DAO.VoteOptionPersonResultDAO
2017-03-01 13:09:29,494 [11] DEBUG DalLogger - 访问数据库DAL.DAO.VoteDAO
2017-03-01 13:09:29,494 [11] DEBUG DalLogger - 访问数据库DAL.DAO.VoteOptionDAO
2017-03-01 13:09:29,494 [11] DEBUG DalLogger - 访问数据库DAL.DAO.VoteOptionPersonResultDAO

----------------------header--------------------------
2017-03-01 13:56:43,174 [1] DEBUG DalLogger - 访问数据库DAL.DAO.PersonDAO
2017-03-01 13:56:43,613 [1] DEBUG DalLogger - 访问数据库DAL.DAO.RoleDAO
2017-03-01 13:56:43,619 [1] DEBUG DalLogger - 访问数据库DAL.DAO.Person_RoleDAO
2017-03-01 13:56:43,623 [1] DEBUG DalLogger - 访问数据库DAL.DAO.PermissionDAO
2017-03-01 13:56:43,627 [1] DEBUG DalLogger - 访问数据库DAL.DAO.Role_PermissionDAO
2017-03-01 13:56:43,630 [1] DEBUG DalLogger - 访问数据库DAL.DAO.DeviceDAO
2017-03-01 13:56:43,635 [1] DEBUG DalLogger - 访问数据库DAL.DAO.MeetingPlaceDAO
2017-03-01 13:56:43,639 [1] DEBUG DalLogger - 访问数据库DAL.DAO.LongTableDAO
2017-03-01 13:56:43,643 [1] DEBUG DalLogger - 访问数据库DAL.DAO.MeetingDAO
2017-03-01 13:56:43,647 [1] DEBUG DalLogger - 访问数据库DAL.DAO.DelegateDAO
2017-03-01 13:56:43,651 [1] DEBUG DalLogger - 访问数据库DAL.DAO.AgendaDAO
2017-03-01 13:56:43,655 [1] DEBUG DalLogger - 访问数据库DAL.DAO.FileDAO
2017-03-01 13:56:43,660 [1] DEBUG DalLogger - 访问数据库DAL.DAO.VoteDAO
2017-03-01 13:56:43,664 [1] DEBUG DalLogger - 访问数据库DAL.DAO.VoteOptionDAO
2017-03-01 13:56:43,668 [1] DEBUG DalLogger - 访问数据库DAL.DAO.VoteOptionPersonResultDAO
2017-03-01 13:56:44,098 [1] INFO  DalLogger - mysql 非查询执行 : delete from person;
MySql.Data.MySqlClient.MySqlException (0x80004005): Cannot delete or update a parent row: a foreign key constraint fails (`testdal2`.`person_role`, CONSTRAINT `FK_PERSON_ROLE_PERSONID` FOREIGN KEY (`personID`) REFERENCES `person` (`personID`))
   在 MySql.Data.MySqlClient.MySqlStream.ReadPacket()
   在 MySql.Data.MySqlClient.NativeDriver.GetResult(Int32& affectedRow, Int64& insertedId)
   在 MySql.Data.MySqlClient.Driver.GetResult(Int32 statementId, Int32& affectedRows, Int64& insertedId)
   在 MySql.Data.MySqlClient.Driver.NextResult(Int32 statementId, Boolean force)
   在 MySql.Data.MySqlClient.MySqlDataReader.NextResult()
   在 MySql.Data.MySqlClient.MySqlCommand.ExecuteReader(CommandBehavior behavior)
   在 MySql.Data.MySqlClient.MySqlCommand.ExecuteReader()
   在 MySql.Data.MySqlClient.MySqlCommand.ExecuteNonQuery()
   在 DAL.DB.MysqlDB.ExecuteNonQuery(String commandText, List`1 parameters) 位置 d:\c#_workspace\DAL\DAL\DB\MysqlDB.cs:行号 33
2017-03-01 13:57:12,325 [5] DEBUG DalLogger - 访问数据库DAL.DAO.PersonDAO
2017-03-01 13:57:12,330 [5] DEBUG DalLogger - 访问数据库DAL.DAO.PersonDAO
2017-03-01 13:57:12,331 [5] DEBUG DalLogger - 访问数据库DAL.DAO.Person_RoleDAO
2017-03-01 13:57:12,335 [5] DEBUG DalLogger - 访问数据库DAL.DAO.RoleDAO
2017-03-01 13:57:12,338 [5] DEBUG DalLogger - 访问数据库DAL.DAO.Role_PermissionDAO
2017-03-01 13:57:12,341 [5] DEBUG DalLogger - 访问数据库DAL.DAO.PermissionDAO
2017-03-01 13:57:12,343 [5] DEBUG DalLogger - 访问数据库DAL.DAO.PermissionDAO
2017-03-01 13:57:12,344 [5] DEBUG DalLogger - 访问数据库DAL.DAO.PermissionDAO
2017-03-01 13:57:12,345 [5] DEBUG DalLogger - 访问数据库DAL.DAO.PermissionDAO
2017-03-01 13:57:12,346 [5] DEBUG DalLogger - 访问数据库DAL.DAO.PermissionDAO
2017-03-01 13:57:12,346 [5] DEBUG DalLogger - 访问数据库DAL.DAO.PermissionDAO
2017-03-01 13:57:12,347 [5] DEBUG DalLogger - 访问数据库DAL.DAO.PermissionDAO
2017-03-01 13:57:12,348 [5] DEBUG DalLogger - 访问数据库DAL.DAO.PermissionDAO
2017-03-01 13:57:12,349 [5] DEBUG DalLogger - 访问数据库DAL.DAO.PermissionDAO
2017-03-01 13:57:12,350 [5] DEBUG DalLogger - 访问数据库DAL.DAO.PermissionDAO
2017-03-01 13:57:12,351 [5] DEBUG DalLogger - 访问数据库DAL.DAO.PermissionDAO
2017-03-01 13:57:12,351 [5] DEBUG DalLogger - 访问数据库DAL.DAO.PermissionDAO
2017-03-01 13:57:12,352 [5] DEBUG DalLogger - 访问数据库DAL.DAO.PermissionDAO
2017-03-01 13:57:12,353 [5] DEBUG DalLogger - 访问数据库DAL.DAO.PermissionDAO
2017-03-01 13:57:12,354 [5] DEBUG DalLogger - 访问数据库DAL.DAO.PermissionDAO
2017-03-01 13:57:12,355 [5] DEBUG DalLogger - 访问数据库DAL.DAO.PermissionDAO
2017-03-01 13:57:12,356 [5] DEBUG DalLogger - 访问数据库DAL.DAO.PermissionDAO
2017-03-01 13:57:12,357 [5] DEBUG DalLogger - 访问数据库DAL.DAO.PermissionDAO
2017-03-01 13:57:12,358 [5] DEBUG DalLogger - 访问数据库DAL.DAO.PermissionDAO
2017-03-01 13:57:12,359 [5] DEBUG DalLogger - 访问数据库DAL.DAO.PermissionDAO
2017-03-01 13:57:12,359 [5] DEBUG DalLogger - 访问数据库DAL.DAO.PermissionDAO
2017-03-01 13:57:12,360 [5] DEBUG DalLogger - 访问数据库DAL.DAO.PermissionDAO
2017-03-01 13:57:12,399 [5] DEBUG DalLogger - 访问数据库DAL.DAO.MeetingDAO
2017-03-01 13:57:19,451 [8] DEBUG DalLogger - 访问数据库DAL.DAO.MeetingDAO
2017-03-01 13:57:19,456 [8] DEBUG DalLogger - 访问数据库DAL.DAO.AgendaDAO
2017-03-01 13:57:19,456 [8] DEBUG DalLogger - 访问数据库DAL.DAO.PersonDAO
2017-03-01 13:57:19,464 [8] DEBUG DalLogger - 访问数据库DAL.DAO.DelegateDAO
2017-03-01 13:57:19,464 [8] DEBUG DalLogger - 访问数据库DAL.DAO.DeviceDAO
2017-03-01 13:57:19,464 [8] DEBUG DalLogger - 访问数据库DAL.DAO.PersonDAO
2017-03-01 13:57:19,479 [8] DEBUG DalLogger - 访问数据库DAL.DAO.MeetingPlaceDAO
2017-03-01 13:57:26,339 [5] DEBUG DalLogger - 访问数据库DAL.DAO.MeetingDAO
2017-03-01 13:57:26,342 [5] DEBUG DalLogger - 访问数据库DAL.DAO.MeetingDAO
2017-03-01 13:57:26,342 [5] DEBUG DalLogger - 访问数据库DAL.DAO.DelegateDAO
2017-03-01 13:57:26,342 [5] DEBUG DalLogger - 访问数据库DAL.DAO.DeviceDAO
2017-03-01 13:57:26,347 [5] DEBUG DalLogger - 访问数据库DAL.DAO.DelegateDAO
2017-03-01 13:57:26,347 [5] DEBUG DalLogger - 访问数据库DAL.DAO.DeviceDAO
2017-03-01 13:57:26,347 [5] DEBUG DalLogger - 访问数据库DAL.DAO.PersonDAO
2017-03-01 13:57:39,807 [8] DEBUG DalLogger - 访问数据库DAL.DAO.DelegateDAO
2017-03-01 13:57:39,808 [8] DEBUG DalLogger - 访问数据库DAL.DAO.AgendaDAO
2017-03-01 13:57:39,809 [8] DEBUG DalLogger - 访问数据库DAL.DAO.MeetingDAO
2017-03-01 13:57:42,874 [5] DEBUG DalLogger - 访问数据库DAL.DAO.MeetingDAO
2017-03-01 13:57:42,876 [5] DEBUG DalLogger - 访问数据库DAL.DAO.MeetingDAO
2017-03-01 13:57:42,876 [5] DEBUG DalLogger - 访问数据库DAL.DAO.DelegateDAO
2017-03-01 13:57:42,876 [5] DEBUG DalLogger - 访问数据库DAL.DAO.DeviceDAO
2017-03-01 13:57:42,881 [5] DEBUG DalLogger - 访问数据库DAL.DAO.DelegateDAO
2017-03-01 13:57:42,881 [5] DEBUG DalLogger - 访问数据库DAL.DAO.DeviceDAO
2017-03-01 13:57:42,881 [5] DEBUG DalLogger - 访问数据库DAL.DAO.PersonDAO
2017-03-01 13:57:49,356 [8] DEBUG DalLogger - 访问数据库DAL.DAO.MeetingDAO
2017-03-01 13:57:49,358 [8] DEBUG DalLogger - 访问数据库DAL.DAO.MeetingDAO
2017-03-01 13:57:49,358 [8] DEBUG DalLogger - 访问数据库DAL.DAO.DelegateDAO
2017-03-01 13:57:49,358 [8] DEBUG DalLogger - 访问数据库DAL.DAO.DeviceDAO
2017-03-01 13:57:49,363 [8] DEBUG DalLogger - 访问数据库DAL.DAO.DelegateDAO
2017-03-01 13:57:49,363 [8] DEBUG DalLogger - 访问数据库DAL.DAO.DeviceDAO
2017-03-01 13:57:49,363 [8] DEBUG DalLogger - 访问数据库DAL.DAO.PersonDAO
2017-03-01 14:02:15,104 [21] DEBUG DalLogger - 访问数据库DAL.DAO.MeetingDAO
2017-03-01 14:02:15,107 [21] DEBUG DalLogger - 访问数据库DAL.DAO.MeetingDAO
2017-03-01 14:02:15,107 [21] DEBUG DalLogger - 访问数据库DAL.DAO.DelegateDAO
2017-03-01 14:02:15,107 [21] DEBUG DalLogger - 访问数据库DAL.DAO.DeviceDAO
2017-03-01 14:02:15,110 [21] DEBUG DalLogger - 访问数据库DAL.DAO.DelegateDAO
2017-03-01 14:02:15,110 [21] DEBUG DalLogger - 访问数据库DAL.DAO.DeviceDAO
2017-03-01 14:02:15,110 [21] DEBUG DalLogger - 访问数据库DAL.DAO.PersonDAO
2017-03-01 14:03:55,387 [7] DEBUG DalLogger - 访问数据库DAL.DAO.MeetingDAO
2017-03-01 14:03:55,389 [7] DEBUG DalLogger - 访问数据库DAL.DAO.MeetingDAO
2017-03-01 14:03:55,389 [7] DEBUG DalLogger - 访问数据库DAL.DAO.DelegateDAO
2017-03-01 14:03:55,389 [7] DEBUG DalLogger - 访问数据库DAL.DAO.DeviceDAO
2017-03-01 14:03:55,394 [7] DEBUG DalLogger - 访问数据库DAL.DAO.DelegateDAO
2017-03-01 14:03:55,395 [7] DEBUG DalLogger - 访问数据库DAL.DAO.DeviceDAO
2017-03-01 14:03:55,395 [7] DEBUG DalLogger - 访问数据库DAL.DAO.PersonDAO
2017-03-01 14:04:44,356 [16] DEBUG DalLogger - 访问数据库DAL.DAO.MeetingDAO
2017-03-01 14:04:44,358 [16] DEBUG DalLogger - 访问数据库DAL.DAO.MeetingDAO
2017-03-01 14:04:44,358 [16] DEBUG DalLogger - 访问数据库DAL.DAO.DelegateDAO
2017-03-01 14:04:44,359 [16] DEBUG DalLogger - 访问数据库DAL.DAO.DeviceDAO
2017-03-01 14:04:44,362 [16] DEBUG DalLogger - 访问数据库DAL.DAO.DelegateDAO
2017-03-01 14:04:44,362 [16] DEBUG DalLogger - 访问数据库DAL.DAO.DeviceDAO
2017-03-01 14:04:44,362 [16] DEBUG DalLogger - 访问数据库DAL.DAO.PersonDAO
2017-03-01 14:04:56,519 [7] DEBUG DalLogger - 访问数据库DAL.DAO.MeetingDAO
2017-03-01 14:04:56,521 [7] DEBUG DalLogger - 访问数据库DAL.DAO.MeetingDAO
2017-03-01 14:04:56,521 [7] DEBUG DalLogger - 访问数据库DAL.DAO.DelegateDAO
2017-03-01 14:04:56,521 [7] DEBUG DalLogger - 访问数据库DAL.DAO.DeviceDAO
2017-03-01 14:04:56,524 [7] DEBUG DalLogger - 访问数据库DAL.DAO.DelegateDAO
2017-03-01 14:04:56,524 [7] DEBUG DalLogger - 访问数据库DAL.DAO.DeviceDAO
2017-03-01 14:04:56,525 [7] DEBUG DalLogger - 访问数据库DAL.DAO.PersonDAO
2017-03-01 14:05:05,024 [8] DEBUG DalLogger - 访问数据库DAL.DAO.MeetingDAO
2017-03-01 14:05:05,026 [8] DEBUG DalLogger - 访问数据库DAL.DAO.MeetingDAO
2017-03-01 14:05:05,026 [8] DEBUG DalLogger - 访问数据库DAL.DAO.DelegateDAO
2017-03-01 14:05:05,026 [8] DEBUG DalLogger - 访问数据库DAL.DAO.DeviceDAO
2017-03-01 14:05:05,030 [8] DEBUG DalLogger - 访问数据库DAL.DAO.DelegateDAO
2017-03-01 14:05:05,030 [8] DEBUG DalLogger - 访问数据库DAL.DAO.DeviceDAO
2017-03-01 14:05:05,030 [8] DEBUG DalLogger - 访问数据库DAL.DAO.PersonDAO
2017-03-01 14:05:24,410 [8] DEBUG DalLogger - 访问数据库DAL.DAO.MeetingDAO
2017-03-01 14:05:24,411 [8] DEBUG DalLogger - 访问数据库DAL.DAO.MeetingDAO
2017-03-01 14:05:24,411 [8] DEBUG DalLogger - 访问数据库DAL.DAO.DelegateDAO
